court,casenum,file_date,top_ct_desc,top_ct_statute,n_ct,ojo_burg_cat
TULSA,CF-2019-02951,6/25/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-02952,6/25/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-02960,6/25/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-02978,6/26/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-02996,6/26/19,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-02996,6/26/19,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03005,6/27/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03006,6/27/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03018,6/27/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03025,6/27/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03032,6/27/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03038,6/28/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03040,6/28/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03046,6/28/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03047,6/28/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03059,6/28/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-03067,7/1/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03071,7/1/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03079,7/1/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03080,7/1/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03094,7/1/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03094,7/1/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03117,7/2/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03119,7/2/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03145,7/3/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03160,7/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03160,7/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03164,7/5/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03189,7/8/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03194,7/8/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03210,7/9/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03214,7/9/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03214,7/9/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03227,7/10/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03238,7/10/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03239,7/10/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
TULSA,CF-2019-03243,7/11/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03244,7/11/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03260,7/11/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03271,7/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03303,7/15/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-03320,7/16/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03356,7/17/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-03372,7/18/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03382,7/19/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03412,7/22/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03431,7/22/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03439,7/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03449,7/23/19,BURGLARY - FIRST DEGREE,21.1431,6,FIRST DEGREE
TULSA,CF-2019-03455,7/23/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03455,7/23/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03463,7/24/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03468,7/24/19,ATTEMPTED BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-03473,7/24/19,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
TULSA,CF-2019-03474,7/25/19,BURGLARY - FIRST DEGREE,21.1431,14,FIRST DEGREE
TULSA,CF-2019-03479,7/25/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03485,7/25/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03505,7/26/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,1,SECOND DEGREE
TULSA,CF-2019-03515,7/26/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03519,7/26/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03519,7/26/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03521,7/26/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03568,7/30/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03578,7/30/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03582,7/30/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03586,7/30/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03607,7/31/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-03621,8/1/19,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03624,8/2/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03634,8/2/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03639,8/2/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03651,8/5/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03659,8/6/19,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03661,8/6/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03669,8/6/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03672,8/6/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03673,8/7/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03675,8/7/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03675,8/7/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03675,8/7/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03675,8/7/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03686,8/7/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03686,8/7/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03695,8/8/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03696,8/8/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03726,8/9/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03740,8/9/19,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03745,8/9/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03751,8/9/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03756,8/9/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-03802,8/13/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03817,8/14/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03828,8/14/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-03838,8/15/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03850,8/15/19,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03871,8/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03871,8/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03881,8/16/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03883,8/16/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03886,8/16/19,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
TULSA,CF-2019-03887,8/16/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-03896,8/16/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-03929,8/20/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03931,8/20/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-03953,8/21/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03958,8/21/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-03965,8/22/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-03966,8/22/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03967,8/22/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-03972,8/22/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-03977,8/22/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-03982,8/22/19,BURGLARY OF AUTOMOBILE,21.1431.1442,1,FIRST DEGREE
TULSA,CF-2019-03990,8/22/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-03992,8/22/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04006,8/23/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04017,8/23/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04019,8/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04019,8/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04019,8/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04032,8/26/19,BURGLARY - SECOND DEGREE,21.1435,6,SECOND DEGREE
TULSA,CF-2019-04044,8/26/19,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
TULSA,CF-2019-04048,8/27/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04053,8/27/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04062,8/27/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-04068,8/28/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04071,8/28/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-04079,8/28/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04089,8/28/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04107,8/29/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04108,8/29/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04157,8/30/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04184,9/3/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,2,SECOND DEGREE
TULSA,CF-2019-04192,9/3/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04193,9/3/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04201,9/3/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04204,9/3/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04204,9/3/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04221,9/4/19,BURGLARY OF AUTOMOBILE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04232,9/5/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,1,SECOND DEGREE
TULSA,CF-2019-04241,9/5/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-04243,9/5/19,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04244,9/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04244,9/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04254,9/5/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-04261,9/6/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04280,9/9/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04294,9/10/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04296,9/10/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04313,9/10/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04317,9/10/19,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04322,9/10/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04325,9/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04341,9/11/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-04345,9/12/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04357,9/12/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04358,9/12/19,BURGLARY- 3RD DEGREE,21.1435.B,5,THIRD DEGREE
TULSA,CF-2019-04359,9/12/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04363,9/12/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04365,9/12/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04388,9/13/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04390,9/13/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04401,9/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04403,9/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04406,9/16/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04412,9/16/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-04413,9/16/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,4,SECOND DEGREE
TULSA,CF-2019-04431,9/18/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04450,9/18/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04451,9/18/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04451,9/18/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04452,9/18/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04453,9/18/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04458,9/19/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04484,9/19/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04485,9/19/19,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
TULSA,CF-2019-04485,9/19/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04497,9/20/19,BURGLARY - SECOND DEGREE,21.1435,29,SECOND DEGREE
TULSA,CF-2019-04497,9/20/19,BURGLARY - SECOND DEGREE,21.1435,29,SECOND DEGREE
TULSA,CF-2019-04510,9/23/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04514,9/23/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04521,9/23/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04530,9/24/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-04539,9/24/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
TULSA,CF-2019-04573,9/25/19,BURGLARY OF AUTOMOBILE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04616,9/27/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
TULSA,CF-2019-04640,9/30/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-04648,10/1/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04656,10/1/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04660,10/1/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04672,10/2/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04684,10/2/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04730,10/3/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-04745,10/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04745,10/4/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04745,10/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04787,10/8/19,BURGLARY - FIRST DEGREE,21.1431,6,FIRST DEGREE
TULSA,CF-2019-04805,10/8/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-04828,10/9/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,1,SECOND DEGREE
TULSA,CF-2019-04828,10/9/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,1,SECOND DEGREE
TULSA,CF-2019-04836,10/9/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04844,10/10/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04844,10/10/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04845,10/10/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04860,10/10/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04872,10/11/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-04877,10/11/19,BURGLARY OF AUTOMOBILE,21.1435,5,SECOND DEGREE
TULSA,CF-2019-04879,10/11/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04891,10/11/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04896,10/11/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04904,10/14/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
TULSA,CF-2019-04912,10/14/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04913,10/15/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-04918,10/15/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-04920,10/15/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-04920,10/15/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-04922,10/15/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-04933,10/15/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-04939,10/16/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04941,10/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04952,10/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04955,10/16/19,ATTEMPTED BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-04969,10/17/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-04972,10/17/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-04981,10/17/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05003,10/17/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05007,10/18/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-05011,10/18/19,ATTEMPTED BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
TULSA,CF-2019-05052,10/22/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-05070,10/23/19,ATTEMPTED BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05072,10/23/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-05073,10/23/19,BURGLARY - SECOND DEGREE,21.1435,13,SECOND DEGREE
TULSA,CF-2019-05086,10/24/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
TULSA,CF-2019-05086,10/24/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
TULSA,CF-2019-05107,10/24/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-05111,10/25/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05138,10/28/19,BURGLARY - SECOND DEGREE (AUTOMOBILE),21.1435,4,SECOND DEGREE
TULSA,CF-2019-05150,10/28/19,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
TULSA,CF-2019-05156,10/28/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-05169,10/29/19,BURGLARY- 3RD DEGREE,21.1435.B,8,THIRD DEGREE
TULSA,CF-2019-05173,10/29/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
TULSA,CF-2019-05184,10/30/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-05196,10/30/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
TULSA,CF-2019-05202,10/30/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
TULSA,CF-2019-05237,11/1/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
TULSA,CF-2019-05264,11/4/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
TULSA,CF-2019-05282,11/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05289,11/4/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
TULSA,CF-2019-05301,11/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05301,11/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05310,11/5/19,BURGLARY OF AUTOMOBILE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05312,11/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05328,11/6/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
TULSA,CF-2019-05336,11/6/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
